call_number,timestamp_ns,timestamp_cycles,delta_ns,delta_cycles,violation
95387,46225415769026,115412928658446,167,418,0
95388,46225415769194,115412928658862,168,416,0
95389,46225415769361,115412928659281,167,419,0
95390,46225415769528,115412928659701,167,420,0
95391,46225415769695,115412928660116,167,415,0
95392,46225415769862,115412928660532,167,416,0
95393,46225415770030,115412928660950,168,418,0
95394,46225415770196,115412928661369,166,419,0
95395,46225415770362,115412928661785,166,416,0
95396,46225415770529,115412928662200,167,415,0
95397,46225415770696,115412928662614,167,414,0
95398,46225415770863,115412928663030,167,416,0
95399,46225415771029,115412928663445,166,415,0
95400,46225415771195,115412928663863,166,418,0
95401,46225415771362,115412928664276,167,413,0
95402,46225415771528,115412928664692,166,416,0
95403,46225415771694,115412928665106,166,414,0
95404,46225415771861,115412928665523,167,417,0
95405,46225415772027,115412928665937,166,414,0
95406,46225415772192,115412928666350,165,413,0
95407,46225415772359,115412928666764,167,414,0
95408,46225415772524,115412928667180,165,416,0
95409,46225415772690,115412928667593,166,413,0
95410,46225415772856,115412928668009,166,416,0
95411,46225415773022,115412928668423,166,414,0
95412,46225415773188,115412928668836,166,413,0
95413,46225415773354,115412928669252,166,416,0
95414,46225415773520,115412928669667,166,415,0
95415,46225415773687,115412928670083,167,416,0
95416,46225415773853,115412928670497,166,414,0
95417,46225415774020,115412928670910,167,413,0
95418,46225415774188,115412928671334,168,424,0
95419,46225415774355,115412928671747,167,413,0
95420,46225415774521,115412928672165,166,418,0
95421,46225415774689,115412928672585,168,420,0
95422,46225415774855,115412928672998,166,413,0
95423,46225415775022,115412928673414,167,416,0
95424,46225415775188,115412928673825,166,411,0
95425,46225415775353,115412928674243,165,418,0
95426,46225415775520,115412928674655,167,412,0
95427,46225415775685,115412928675070,165,415,0
95428,46225415775852,115412928675482,167,412,0
95429,46225415776018,115412928675898,166,416,0
95430,46225415776183,115412928676313,165,415,0
95431,46225415776349,115412928676729,166,416,0
95432,46225415776515,115412928677140,166,411,0
95433,46225415776681,115412928677554,166,414,0
95434,46225415776847,115412928677972,166,418,0
95435,46225415777013,115412928678385,166,413,0
95436,46225415777178,115412928678797,165,412,0
95437,46225415778491,115412928682080,1313,3283,0
95438,46225415778745,115412928682707,254,627,0
95439,46225415778917,115412928683136,172,429,0
95440,46225415779088,115412928683560,171,424,0
95441,46225415779255,115412928683981,167,421,0
95442,46225415779424,115412928684405,169,424,0
95443,46225415779596,115412928684830,172,425,0
95444,46225415779763,115412928685250,167,420,0
95445,46225415779932,115412928685671,169,421,0
95446,46225415780102,115412928686095,170,424,0
95447,46225415780271,115412928686516,169,421,0
95448,46225415780440,115412928686940,169,424,0
95449,46225415780611,115412928687363,171,423,0
95450,46225415780780,115412928687785,169,422,0
95451,46225415780946,115412928688200,166,415,0
95452,46225415781111,115412928688612,165,412,0
95453,46225415781278,115412928689033,167,421,0
95454,46225415781445,115412928689447,167,414,0
95455,46225415781610,115412928689861,165,414,0
95456,46225415781777,115412928690274,167,413,0
95457,46225415781942,115412928690686,165,412,0
95458,46225415782108,115412928691100,166,414,0
95459,46225415782273,115412928691515,165,415,0
95460,46225415782439,115412928691927,166,412,0
95461,46225415782607,115412928692348,168,421,0
95462,46225415782772,115412928692762,165,414,0
95463,46225415782938,115412928693174,166,412,0
95464,46225415783103,115412928693589,165,415,0
95465,46225415783269,115412928693999,166,410,0
95466,46225415783435,115412928694411,166,412,0
95467,46225415783600,115412928694826,165,415,0
95468,46225415783765,115412928695240,165,414,0
95469,46225415783931,115412928695652,166,412,0
95470,46225415784096,115412928696065,165,413,0
95471,46225415784262,115412928696477,166,412,0
95472,46225415784427,115412928696887,165,410,0
95473,46225415784591,115412928697298,164,411,0
95474,46225415784759,115412928697720,168,422,0
95475,46225415784923,115412928698130,164,410,0
95476,46225415785089,115412928698543,166,413,0
95477,46225415785256,115412928698959,167,416,0
95478,46225415785420,115412928699372,164,413,0
95479,46225415785586,115412928699782,166,410,0
95480,46225415785750,115412928700194,164,412,0
95481,46225415785914,115412928700605,164,411,0
95482,46225415786080,115412928701015,166,410,0
95483,46225415786244,115412928701427,164,412,0
95484,46225415786414,115412928701852,170,425,0
95485,46225415786578,115412928702260,164,408,0
95486,46225415786743,115412928702672,165,412,0
95487,46225415786907,115412928703081,164,409,0
95488,46225415787075,115412928703499,168,418,0
95489,46225415787241,115412928703915,166,416,0
95490,46225415787406,115412928704326,165,411,0
95491,46225415787570,115412928704738,164,412,0
95492,46225415787736,115412928705148,166,410,0
95493,46225415787902,115412928705567,166,419,0
95494,46225415788067,115412928705977,165,410,0
95495,46225415788233,115412928706388,166,411,0
95496,46225415788396,115412928706800,163,412,0
95497,46225415788565,115412928707220,169,420,0
95498,46225415788729,115412928707627,164,407,0
95499,46225415788893,115412928708039,164,412,0
95500,46225415789057,115412928708451,164,412,0
95501,46225415789224,115412928708866,167,415,0
95502,46225415789388,115412928709276,164,410,0
95503,46225415789552,115412928709684,164,408,0
95504,46225415789718,115412928710099,166,415,0
95505,46225415789882,115412928710509,164,410,0
95506,46225415790050,115412928710925,168,416,0
95507,46225415790216,115412928711344,166,419,0
95508,46225415790381,115412928711752,165,408,0
95509,46225415790544,115412928712160,163,408,0
95510,46225415790708,115412928712569,164,409,0
95511,46225415790872,115412928712979,164,410,0
95512,46225415791039,115412928713395,167,416,0
95513,46225415791203,115412928713806,164,411,0
95514,46225415791367,115412928714218,164,412,0
95515,46225415791533,115412928714628,166,410,0
95516,46225415791697,115412928715039,164,411,0
95517,46225415791861,115412928715449,164,410,0
95518,46225415792026,115412928715861,165,412,0
95519,46225415792194,115412928716280,168,419,0
95520,46225415792360,115412928716692,166,412,0
95521,46225415792523,115412928717106,163,414,0
95522,46225415792689,115412928717515,166,409,0
95523,46225415792854,115412928717927,165,412,0
95524,46225415793020,115412928718341,166,414,0
95525,46225415795200,115412928723789,2180,5448,0
95526,46225415795398,115412928724277,198,488,0
95527,46225415795572,115412928724711,174,434,0
95528,46225415795741,115412928725130,169,419,0
95529,46225415795910,115412928725556,169,426,0
95530,46225415796080,115412928725975,170,419,0
95531,46225415796247,115412928726399,167,424,0
95532,46225415796417,115412928726818,170,419,0
95533,46225415796586,115412928727242,169,424,0
95534,46225415796756,115412928727665,170,423,0
95535,46225415796925,115412928728087,169,422,0
95536,46225415797094,115412928728510,169,423,0
95537,46225415797263,115412928728936,169,426,0
95538,46225415797429,115412928729347,166,411,0
95539,46225415797595,115412928729759,166,412,0
95540,46225415797760,115412928730171,165,412,0
95541,46225415797928,115412928730592,168,421,0
95542,46225415798095,115412928731008,167,416,0
95543,46225415798260,115412928731421,165,413,0
95544,46225415798426,115412928731835,166,414,0
95545,46225415798593,115412928732253,167,418,0
95546,46225415798759,115412928732666,166,413,0
95547,46225415798924,115412928733078,165,412,0
95548,46225415799090,115412928733493,166,415,0
95549,46225415799256,115412928733907,166,414,0
95550,46225415799423,115412928734327,167,420,0
95551,46225415799589,115412928734740,166,413,0
95552,46225415799758,115412928735158,169,418,0
95553,46225415799925,115412928735577,167,419,0
95554,46225415800092,115412928735995,167,418,0
95555,46225415800259,115412928736407,167,412,0
95556,46225415800423,115412928736820,164,413,0
95557,46225415800589,115412928737232,166,412,0
95558,46225415800753,115412928737642,164,410,0
95559,46225415800917,115412928738051,164,409,0
95560,46225415801080,115412928738459,163,408,0
95561,46225415801243,115412928738869,163,410,0
95562,46225415801408,115412928739280,165,411,0
95563,46225415801573,115412928739692,165,412,0
95564,46225415801737,115412928740102,164,410,0
95565,46225415801903,115412928740517,166,415,0
95566,46225415802070,115412928740931,167,414,0
95567,46225415802235,115412928741341,165,410,0
95568,46225415802399,115412928741752,164,411,0
95569,46225415802565,115412928742166,166,414,0
95570,46225415802729,115412928742578,164,412,0
95571,46225415802900,115412928743003,171,425,0
95572,46225415803064,115412928743411,164,408,0
95573,46225415803227,115412928743823,163,412,0
95574,46225415803393,115412928744236,166,413,0
95575,46225415803558,115412928744642,165,406,0
95576,46225415803720,115412928745054,162,412,0
95577,46225415803887,115412928745469,167,415,0
95578,46225415804053,115412928745883,166,414,0
95579,46225415804219,115412928746298,166,415,0
95580,46225415804383,115412928746702,164,404,0
95581,46225415804547,115412928747116,164,414,0
95582,46225415804712,115412928747528,165,412,0
95583,46225415804875,115412928747931,163,403,0
95584,46225415805036,115412928748337,161,406,0
95585,46225415805198,115412928748743,162,406,0
95586,46225415805363,115412928749155,165,412,0
95587,46225415805526,115412928749560,163,405,0
95588,46225415805691,115412928749970,165,410,0
95589,46225415805855,115412928750380,164,410,0
95590,46225415806019,115412928750789,164,409,0
95591,46225415806182,115412928751193,163,404,0
95592,46225415806343,115412928751599,161,406,0
95593,46225415806510,115412928752011,167,412,0
95594,46225415806672,115412928752418,162,407,0
95595,46225415806836,115412928752830,164,412,0
95596,46225415807001,115412928753242,165,412,0
95597,46225415807163,115412928753645,162,403,0
95598,46225415807328,115412928754057,165,412,0
95599,46225415807490,115412928754463,162,406,0
95600,46225415807655,115412928754873,165,410,0
95601,46225415807818,115412928755278,163,405,0
95602,46225415807982,115412928755690,164,412,0
95603,46225415808146,115412928756102,164,412,0
95604,46225415808311,115412928756511,165,409,0
95605,46225415808475,115412928756923,164,412,0
95606,46225415808638,115412928757327,163,404,0
95607,46225415808803,115412928757738,165,411,0
95608,46225415808968,115412928758148,165,410,0
95609,46225415809130,115412928758556,162,408,0
95610,46225415809295,115412928758966,165,410,0
95611,46225415809457,115412928759371,162,405,0
95612,46225415810808,115412928762753,1351,3382,0
95613,46225415811014,115412928763256,206,503,0
95614,46225415811188,115412928763693,174,437,0
95615,46225415811362,115412928764128,174,435,0
95616,46225415811536,115412928764560,174,432,0
95617,46225415811710,115412928764993,174,433,0
95618,46225415811882,115412928765426,172,433,0
95619,46225415812058,115412928765860,176,434,0
95620,46225415812227,115412928766287,169,427,0
95621,46225415812397,115412928766710,170,423,0
95622,46225415812569,115412928767138,172,428,0
95623,46225415812739,115412928767563,170,425,0
95624,46225415812910,115412928767989,171,426,0
95625,46225415813081,115412928768416,171,427,0
95626,46225415813248,115412928768834,167,418,0
95627,46225415813415,115412928769251,167,417,0
95628,46225415813581,115412928769665,166,414,0
95629,46225415813748,115412928770081,167,416,0
95630,46225415813915,115412928770500,167,419,0
95631,46225415814082,115412928770914,167,414,0
95632,46225415814246,115412928771325,164,411,0
95633,46225415814412,115412928771743,166,418,0
95634,46225415814577,115412928772155,165,412,0
95635,46225415814743,115412928772566,166,411,0
95636,46225415814908,115412928772978,165,412,0
95637,46225415815074,115412928773390,166,412,0
95638,46225415815237,115412928773801,163,411,0
95639,46225415815403,115412928774213,166,412,0
95640,46225415815567,115412928774625,164,412,0
95641,46225415815732,115412928775036,165,411,0
95642,46225415815898,115412928775450,166,414,0
95643,46225415816063,115412928775862,165,412,0
95644,46225415816228,115412928776275,165,413,0
95645,46225415816394,115412928776685,166,410,0
95646,46225415816558,115412928777097,164,412,0
95647,46225415816723,115412928777508,165,411,0
95648,46225415816887,115412928777920,164,412,0
95649,46225415817052,115412928778330,165,410,0
95650,46225415817218,115412928778741,166,411,0
95651,46225415817382,115412928779155,164,414,0
95652,46225415817547,115412928779567,165,412,0
95653,46225415817713,115412928779978,166,411,0
95654,46225415817878,115412928780390,165,412,0
95655,46225415818043,115412928780806,165,416,0
95656,46225415818208,115412928781217,165,411,0
95657,46225415818374,115412928781631,166,414,0
95658,46225415818548,115412928782062,174,431,0
95659,46225415818713,115412928782476,165,414,0
95660,46225415818878,115412928782888,165,412,0
95661,46225415819043,115412928783301,165,413,0
95662,46225415819208,115412928783711,165,410,0
95663,46225415819372,115412928784121,164,410,0
95664,46225415819537,115412928784534,165,413,0
95665,46225415819703,115412928784946,166,412,0
95666,46225415819868,115412928785358,165,412,0
95667,46225415820033,115412928785773,165,415,0
95668,46225415820198,115412928786185,165,412,0
95669,46225415820363,115412928786598,165,413,0
95670,46225415820530,115412928787010,167,412,0
95671,46225415820695,115412928787424,165,414,0
95672,46225415820860,115412928787835,165,411,0
95673,46225415821024,115412928788245,164,410,0
95674,46225415821190,115412928788659,166,414,0
95675,46225415821356,115412928789072,166,413,0
95676,46225415821520,115412928789484,164,412,0
95677,46225415821685,115412928789896,165,412,0
95678,46225415821851,115412928790309,166,413,0
95679,46225415822016,115412928790721,165,412,0
